num_past_loans,past_defaults,late_payments_count,avg_days_past_due,on_time_payment_ratio,repayment_regular_for_last_6m,utilization_ratio,current_outstanding_balance,active_loans_count,emi_bounce_count,field_officer_repayment_rating,declared_monthly_income,bank_avg_monthly_inflow,bank_balance_median,transaction_count_monthly,electricity_units,mobile_recharge_amount,asset_owned_count,ration_card_type,household_size,occupation_type,education_level,district_poverty_index,income_to_loan_ratio,monthly_obligation_ratio,repayment_score,ration_score,education_score,occupation_score,income_proxy_score
1.0,0.0,5.0,8.825607216461904,0.6497745332738453,1.0,0.3833217065973905,42330.277207403364,3.0,1.0,3.6069197849016232,12628.9311838071,18243.624717030765,2104.4232282889107,13.0,178.1009984376306,223.8669769497019,3.0,BPL,5.0,Farmer,,0.4713551881104795,3.580028390430444,0.1423428686488917,85.99886611200996,0.3,0.0,0.4,46.698868732709
3.0,1.0,9.0,15.171943442707951,0.7039982629278444,0.0,0.45035879376689597,22852.1692601629,2.0,1.0,2.3780384331716187,6192.5089515313775,8476.649958919525,880.2887570396468,12.0,124.83275936853832,133.88052557191492,0.0,Antyodaya,9.0,Farmer,Illiterate,0.2757543798479181,3.2516324791726867,0.19351234220752841,,0.0,0.0,0.4,24.36105288940454
2.0,0.0,2.0,4.065855046777368,0.8420024302819759,1.0,,7688.838009708152,1.0,1.0,4.568059269942276,6980.781800784826,10042.538805006609,,,119.96399684551616,156.55152365470565,0.0,Antyodaya,4.0,,Illiterate,0.6237227100284601,10.893517068065934,0.08583198801482195,,0.0,,,27.84528731001467
1.0,1.0,,10.412191273023415,0.5055303571821503,0.0,0.6260026360146641,42940.12873256337,5.0,2.0,1.3856989044431485,8651.83330975438,7785.742374983485,,11.0,128.03491209769695,174.61968174987652,0.0,BPL,5.0,Daily Wage,,0.7407791108471986,2.4177752840092825,0.3462797620124707,,,1.0,0.1,30.977051928283487
1.0,0.0,3.0,5.652439103338879,,1.0,0.07070534678612664,4948.061489622119,0.0,0.0,5.0,7256.288013469999,6758.038217419824,851.8456353203985,5.0,124.97913007062735,120.25880815829106,2.0,BPL,5.0,Daily Wage,Secondary,0.7250857103336287,17.594337096888356,0.0,100.0,0.3,0.5,0.1,28.468924947776184
,1.0,3.0,5.652439103338879,0.8392830465371603,1.0,0.13811555979187276,9244.00469781812,0.0,2.0,3.054462351218198,9147.929071158953,10697.476799068281,,8.0,112.73438847902578,134.206543992747,0.0,Antyodaya,2.0,Farmer,Primary,0.9160945870025734,11.873996005628323,0.0,79.0890359918486,0.0,0.2,0.4,27.93694769550927
2.0,0.0,11.0,18.345111555830975,0.6322655223410207,1.0,0.595697025258002,43443.65832369571,1.0,2.0,3.5193747302375002,7532.375496405081,10096.434678340636,987.929097731922,9.0,95.14059251512404,119.30159075726874,1.0,BPL,5.0,Farmer,Secondary,0.6385063514158797,2.080543602930375,0.07954737051578427,77.71816336016369,0.3,0.5,0.4,30.635132973618294
3.0,0.0,2.0,4.065855046777368,0.6668566027618688,0.0,0.30442099697126557,26650.804935676766,0.0,,3.692330132341741,11023.217998892587,8466.82430453534,1171.6589635731937,,116.37730087856252,220.73555346033132,0.0,BPL,,Govt Job,,,4.963214172772203,0.0,83.8189201401234,0.3,0.7,1.0,36.22922767517452
,0.0,3.0,5.652439103338879,0.646109326403722,1.0,0.31126164566317904,20394.44919424007,2.0,0.0,3.5885937505510066,8914.439903987859,8528.857100607893,1335.7049311325654,14.0,108.96432837066654,148.00817542476778,3.0,,9.0,Daily Wage,,0.6221099010776538,5.24495821734904,0.13443200073145403,90.95873714648292,0.3,0.0,0.1,30.801932986669566
3.0,0.0,6.0,10.412191273023415,0.7053025202685107,1.0,0.3383283999381827,,1.0,0.0,3.88455971987495,6816.729308688095,6544.1626202176385,1030.0067112995239,14.0,97.57213493763703,137.8635489287486,0.0,Antyodaya,7.0,Self Employed,Secondary,0.7396147622080699,3.7854766839808303,0.08789733131284705,91.0507463030257,0.0,0.5,0.7,26.144833767305542
1.0,0.0,3.0,5.652439103338879,0.8253553289320241,0.0,0.157433636972747,11614.02607022809,1.0,0.0,4.484823763192518,9627.183735769075,13429.716008251311,1065.911020777815,16.0,102.90655461750968,189.30023126065532,1.0,APL,8.0,Private Job,Graduate,0.8274840351338849,9.94627167693996,0.06224021355354804,89.6763588366899,1.0,1.0,0.9,43.104289670310685
4.0,0.0,4.0,7.239023159900391,0.8176172284710932,1.0,0.08282716726390704,9022.044638976593,2.0,0.0,4.446133260887863,12060.57887445489,15630.573992362895,3113.772519034788,19.0,147.89241197023767,198.67251058199753,2.0,APL,8.0,,Primary,0.3810250267576361,16.039701928136957,0.09936679402996453,98.8766433146199,1.0,0.2,0.1,44.851709614504465
1.0,,4.0,7.239023159900391,0.24264908814429936,0.0,0.3697504663454534,27311.268445183487,1.0,1.0,1.0,8142.2325683746885,9938.096394995526,1620.8482491364118,10.0,97.87441381852673,167.56079973242925,2.0,APL,4.0,Farmer,Graduate,0.8284542950245697,3.577395668052861,0.07358996649246773,47.89119583663496,1.0,1.0,0.4,39.592119837040755
1.0,1.0,,7.239023159900391,0.6961884903394654,1.0,0.40413784253012885,33315.271587516676,2.0,2.0,2.3389895702297236,8553.993137280782,,1172.6313705691666,6.0,84.4776149923863,170.0264874385831,2.0,BPL,9.0,Farmer,Illiterate,0.7452829255414802,,0.1400960122891556,68.74016652211488,0.3,0.0,0.4,25.921700129236108
1.0,,1.0,2.4792709902158556,0.5734879230807786,0.0,0.3479814664004329,17648.24549194054,4.0,0.0,3.2254867339362896,5951.424827518792,6660.846457124971,918.4190386128444,5.0,,111.75635900568992,1.0,BPL,6.0,Self Employed,,0.4428373621914657,4.046467480031248,0.40269989405098344,77.5404105258686,0.3,0.5,0.7,26.827382120672997
1.0,0.0,3.0,5.652439103338879,0.5351076267185935,1.0,0.2025925286538663,12679.801088437855,1.0,1.0,3.033585252125364,8721.532336872755,6169.390068744484,625.7138098640914,6.0,99.86218271867102,135.59341989362576,2.0,BPL,3.0,Self Employed,Higher Secondary,0.7855462680563684,8.253294670626042,0.06870254975310472,87.01318152541785,0.3,0.7,0.7,33.60186569559801
2.0,,2.0,,0.8300577085050187,1.0,0.1241200838328194,6582.969352295394,3.0,,4.50833566105749,6971.653690397608,6036.470037274787,744.2752985722062,5.0,93.36464385171324,154.83781472415612,2.0,APL,7.0,Self Employed,Secondary,0.41270875415591535,12.706596857958438,0.25783305974553267,,1.0,0.5,0.7,34.17344884997971
1.0,0.0,5.0,8.825607216461904,1.0,,0.254829720715205,16566.000558891174,3.0,1.0,5.0,8175.080793614906,,1248.9440919612387,19.0,130.78170154583978,161.39204403550087,1.0,BPL,3.0,Daily Wage,Primary,0.5536383888249226,,0.21988293424707456,98.9360441200812,0.3,,0.1,34.68846660581516
4.0,1.0,5.0,8.825607216461904,0.37448137579761664,1.0,0.7177004642874993,,6.0,2.0,1.0,12500.531812516216,15300.93616857871,1027.9563678797365,17.0,134.54216438437118,194.8804418896002,1.0,APL,6.0,Farmer,Primary,0.30945681985390583,2.277930130524818,0.28760965656085496,51.252793539051886,1.0,0.2,0.4,44.88041142709425
1.0,0.0,5.0,8.825607216461904,0.9189810318407787,1.0,0.2731248282406192,14338.149879299945,0.0,0.0,4.952952277736291,7189.651744477861,8179.780909062602,1543.6446148971804,5.0,,160.8363732957298,0.0,Antyodaya,,Self Employed,Primary,0.5365731917327385,6.0168016695524225,,100.0,0.0,0.2,0.7,26.612498462194814
2.0,0.0,5.0,8.825607216461904,0.7827460969065079,1.0,0.24260278375337355,24409.30021325593,3.0,1.0,4.271777603064937,,17536.97186727032,2212.235584529973,12.0,164.06777380041405,206.15779627025205,2.0,APL,7.0,Self Employed,Primary,0.1723558106247286,6.271688983709958,0.1409049564776975,92.4137580413284,1.0,0.2,0.7,49.770366653497746
3.0,0.0,7.0,11.998775329584928,0.944586827343754,1.0,0.2792110385062046,18079.074416382646,0.0,0.0,5.0,7440.933270984227,7838.559798605387,442.62441605692385,6.0,105.46445257983682,,1.0,BPL,,,Secondary,0.29295791350829686,4.938652197742202,0.0,99.97319912795129,0.3,0.5,0.1,30.494512824856358
0.0,0.0,3.0,5.652439103338879,0.8406931636630655,1.0,0.2667570302169202,,2.0,0.0,4.561512936847724,11020.03496828105,10183.660825372386,1149.946741864607,6.0,125.96428719191293,193.69663306924141,1.0,,8.0,Daily Wage,Primary,0.7836970906093158,6.245437074275561,0.10874844578059292,98.32758326484151,0.3,0.2,0.1,28.98157986263152
0.0,0.0,6.0,10.412191273023415,0.3386146425072507,0.0,0.5975297037033878,49127.70896282111,5.0,2.0,2.0511203310686503,9584.536034623778,13139.639162966889,1485.9305937041934,9.0,119.63798584459046,161.14212983060509,0.0,BPL,7.0,Private Job,Illiterate,0.858807347579103,2.3410839577022924,0.3125856549297222,,0.3,0.0,0.9,
4.0,0.0,8.0,13.58535938614644,0.6538223283914151,0.0,,47859.84237490234,1.0,1.0,,11911.62831415085,11224.897006659165,707.096350833075,9.0,131.7545155546709,,0.0,APL,9.0,Farmer,Illiterate,0.627172142246802,,0.05030461759099896,74.39783244454048,1.0,0.0,0.4,33.317169522707935
,0.0,,4.065855046777368,0.9369796413649862,0.0,0.19067085322531005,14021.196137464483,1.0,0.0,5.0,9218.746342052005,12765.094340571897,1013.225063078373,,117.48543456655727,193.44302288830602,1.0,BPL,2.0,Private Job,Illiterate,0.36536991773145777,7.889274620047316,0.06499747277360453,93.86904785607327,0.3,0.0,0.9,38.175092288440155
2.0,,5.0,8.825607216461904,0.9157926422876247,,0.22918815502075393,12758.007871891157,3.0,0.0,4.937010329970521,5869.331314843893,7222.544997704217,445.37699447463535,8.0,84.10137613953347,155.0531019567868,2.0,Antyodaya,6.0,Daily Wage,Primary,0.5554053881929418,5.520176528246564,0.3062485810630951,98.60309714217775,0.0,0.2,,24.94460918818639
3.0,0.0,4.0,7.239023159900391,0.4816168034234878,0.0,0.28636568068150803,23443.508745069972,3.0,1.0,2.7661311356498355,9066.554621799887,10926.535247494972,809.0714574194981,,130.6965374247236,147.11324569904755,2.0,,6.0,Daily Wage,Higher Secondary,0.5727448548401101,4.640688215933609,0.19826521157303384,71.9329071195364,0.3,0.7,0.1,
3.0,0.0,,,0.5265469351644146,0.0,0.3247098937944238,14851.97279369915,,1.0,,6287.135613722328,4802.083096214691,322.56609297840293,13.0,75.76232444050827,125.15074320887761,4.0,BPL,6.0,Private Job,Secondary,0.5362698044155818,5.079496772300902,,69.11488056748206,0.3,0.5,0.9,35.62968783078269
1.0,1.0,4.0,7.239023159900391,0.727353555485903,1.0,0.1581528905603697,8757.21072165573,1.0,0.0,2.4948148959619116,6611.724383588792,7153.40580214321,1325.9071743494212,,103.09377307809497,146.40396761617436,0.0,BPL,5.0,Daily Wage,,0.4768761571346907,9.05900704203041,0.09062228774184002,,0.3,0.0,,23.4148237633156
1.0,0.0,3.0,,0.9759318252611114,0.0,0.2117119467876104,12340.666988105811,1.0,0.0,5.0,7134.378794601852,7125.00512915087,1185.5895656699713,8.0,101.24646994917161,147.58420051641093,0.0,APL,4.0,Self Employed,Secondary,0.3860363518103039,6.936870490650142,0.08398435865807506,93.80557003634755,1.0,0.5,0.7,33.73322166461911
,0.0,10.0,16.758527499269462,0.47756340640427763,1.0,0.6349036447851198,30456.37641807873,3.0,2.0,2.745864150553785,5972.2681259670835,8610.426196647599,1557.8834373514721,7.0,87.38552924156816,,1.0,Antyodaya,9.0,Daily Wage,Primary,0.6928072718719593,2.3530331873583554,0.3009710258486231,71.06994918422203,,0.2,0.1,21.326902087380322
,1.0,4.0,7.239023159900391,0.40870453229581827,,0.6112454886522024,60512.55621343227,,1.0,1.0,12135.171574904241,8615.626503124076,609.8326119780519,8.0,,212.35584756977707,1.0,BPL,8.0,Farmer,Illiterate,,,0.09875605468305083,58.484842663661944,0.3,0.0,,30.27822357927016
2.0,0.0,2.0,4.065855046777368,,1.0,0.2330856940760398,20798.36981216581,1.0,0.0,3.5593641755258543,9908.062525938381,11715.44171357173,1761.927674624099,5.0,120.44389485400701,179.0762406309379,2.0,BPL,8.0,Daily Wage,Primary,0.5212663850879976,5.71636311027637,0.06047597442022556,93.0372904971732,0.3,0.2,0.1,
0.0,0.0,3.0,5.652439103338879,,,0.21769489585778998,15533.993657385747,1.0,1.0,4.8285363841808,10013.598456187978,10310.887055603287,1910.175629660394,8.0,128.40206841003217,139.2085047726332,2.0,APL,4.0,Govt Job,Illiterate,0.6504103599616468,7.735000356252285,0.05983866597035499,99.41594837637254,1.0,0.0,1.0,40.14537554074936
2.0,1.0,7.0,11.998775329584928,0.42055368192867426,0.0,,35718.033151040276,1.0,1.0,1.0,,14223.358678074192,2745.086857515457,18.0,140.32619005810238,,2.0,APL,9.0,Daily Wage,Secondary,0.8899482761190759,3.555643571038558,0.05661581231142213,49.264862509864756,1.0,0.5,0.1,40.13909411131289
0.0,0.0,0.0,0.8926869336543437,1.0,1.0,0.061675475926660686,4318.024792853472,1.0,0.0,5.0,9046.411751528669,12370.328257535977,726.7562396038402,7.0,127.73087586966213,150.55961092877445,0.0,BPL,5.0,,Illiterate,0.830029991594289,25.13459547580489,0.06623554098174132,100.0,0.3,0.0,0.7,30.05777577035277
1.0,0.0,7.0,,0.5834916353142208,0.0,0.576491565884091,,3.0,1.0,3.2755052951035006,10794.583817394689,11564.50562535918,1235.846800261689,12.0,,176.33442545336402,1.0,Antyodaya,6.0,Daily Wage,Illiterate,0.7524421766044844,2.8516702469018824,0.16652926473920482,70.0376688777525,0.0,0.0,0.1,30.62576895154237
2.0,0.0,7.0,11.998775329584928,0.8192612784679932,1.0,0.1887345289327015,16529.588637920537,2.0,1.0,4.454353510872363,11410.447890436586,9445.249838230882,987.1973462429428,15.0,140.19112556304992,195.36222087966482,2.0,BPL,7.0,Farmer,Higher Secondary,0.1461239058198597,8.28315177906838,0.10502790138476255,93.40835287081363,0.3,0.7,0.4,41.577953439231905
,0.0,4.0,7.239023159900391,0.8610963135805116,1.0,,20234.62451644501,,0.0,4.663528686434955,,,371.30977564888354,,,137.1047290344602,0.0,,5.0,Daily Wage,Higher Secondary,0.8961843078427422,3.2663795838253287,0.3263291278668026,95.57016645930143,0.0,0.7,0.1,20.493879089787946
2.0,0.0,2.0,4.065855046777368,0.6954318913118186,,,5802.894643326962,3.0,2.0,3.83520657509149,9271.61766009337,11859.883280387157,867.5986873121514,9.0,119.3117027444244,163.83441824697087,2.0,Antyodaya,6.0,,Illiterate,0.5225088112454404,19.169784904528058,0.19388059568964183,81.44507021847932,0.0,0.0,0.1,30.845455046379165
2.0,0.0,,5.652439103338879,0.5395120090465463,0.0,0.4484432905131443,37869.37195611314,2.0,1.0,3.0556071637651283,9928.442279607998,,1424.8816912970492,14.0,136.80718756530842,163.604808782925,3.0,BPL,6.0,Daily Wage,Secondary,0.4785020436611917,3.1460295001423635,0.1207037001620444,73.5867722964034,0.3,0.5,0.1,40.469134541756254
2.0,0.0,7.0,11.998775329584928,0.6693127841383891,1.0,,23546.976930601257,0.0,1.0,3.7046110392243423,7570.832835646766,7519.827990154757,1178.8892531520082,8.0,106.99258798447721,156.66358614839032,1.0,BPL,4.0,Daily Wage,Higher Secondary,0.6506554910008537,3.858080645123237,0.0,87.14064797258467,0.3,,0.1,29.76853396902253
6.0,0.0,3.0,5.652439103338879,0.5419143316090878,1.0,0.3783543731394097,23452.745667494066,1.0,1.0,3.0676187765778358,8150.082312179637,8093.073357751193,1291.6345427680094,13.0,,145.35707032104958,3.0,Antyodaya,5.0,Daily Wage,Illiterate,,4.1699517481211466,0.07351909708378596,85.26141633083925,0.0,0.0,0.1,33.04840927821832
,0.0,6.0,10.412191273023415,1.0,1.0,0.14116574032075568,7975.021288208852,1.0,0.0,5.0,7075.473206429369,5903.1227099659545,806.2861615828061,9.0,,146.65150897874108,0.0,BPL,3.0,Daily Wage,Primary,0.6870416475477968,10.645116833209883,,100.0,0.3,0.2,0.1,24.83533522375447
0.0,0.0,3.0,5.652439103338879,1.0,1.0,0.2097764631734992,14509.501841201267,1.0,0.0,5.0,8208.143247538033,,1689.370473182023,5.0,125.63360979013133,132.09342498335636,1.0,APL,6.0,Farmer,Primary,0.6016742306218217,6.78802980409547,0.07299911742029676,100.0,1.0,0.2,,32.82338341245496
0.0,0.0,7.0,11.998775329584928,0.6632519679756222,1.0,0.347169101332976,24439.11336974917,1.0,0.0,3.674306958410508,9761.09032354693,7772.106488341933,1209.1253638088779,6.0,,179.300677809102,1.0,APL,6.0,Private Job,Higher Secondary,0.905607636724908,4.792657141580407,0.06138646457732545,88.80395501236691,1.0,,0.9,36.79970362605299
4.0,0.0,5.0,8.825607216461904,1.0,1.0,0.18097331260927133,12210.688315725229,2.0,1.0,5.0,8446.090218553592,,1805.8216013805938,,87.3386666463108,144.8733762411359,1.0,BPL,6.0,Daily Wage,Higher Secondary,0.8959507773705252,8.299678144596008,0.14188559523865898,100.0,0.3,0.7,0.1,29.9041791067891
2.0,0.0,7.0,11.998775329584928,0.6818132331549305,0.0,,9914.863281092565,2.0,0.0,3.767113284307049,7719.919763306118,9097.909261808176,1785.2426694165986,14.0,111.06587381086345,163.39370069276129,0.0,BPL,8.0,Daily Wage,Primary,0.6137920700725742,9.342508517268111,0.15523026536166473,80.60929449077486,0.3,0.2,0.1,26.155760291579973
1.0,0.0,4.0,7.239023159900391,0.5615927086161111,,0.5495003149421385,49628.612163257414,3.0,1.0,,12715.82829981939,17147.03084752804,,17.0,156.5194204067143,204.1500501661481,3.0,,4.0,Daily Wage,,0.7056286197843559,3.0745744918554996,0.14137020593151584,81.87889427392632,0.3,0.5,0.1,46.61732145224731
1.0,0.0,3.0,,,1.0,0.05,2913.892735895306,2.0,1.0,,6972.217922653672,8218.992384782725,1355.8800663735044,13.0,72.56184907996868,133.38331312122995,2.0,BPL,,Private Job,Primary,0.8524407228250948,28.703153993124882,0.17187479826215313,96.98699416707933,0.3,0.2,0.9,32.705025504698135
2.0,1.0,6.0,10.412191273023415,0.6044295915066412,1.0,0.5631351855753866,41135.437026719344,3.0,1.0,1.8801950760656028,8334.35268555996,7216.262591759393,1262.834343284975,7.0,135.9828122999993,,1.0,APL,3.0,Daily Wage,Illiterate,0.7941461934494924,2.4312322470164003,0.21568141185623063,63.505637624692504,1.0,0.0,0.1,30.45454635203376
1.0,0.0,1.0,2.4792709902158556,0.9514858777846928,1.0,,10898.25500037558,,0.0,5.0,9085.116756562893,10564.719285495545,1974.9606230050047,7.0,127.8736743420934,185.8629606582916,2.0,APL,4.0,Daily Wage,Illiterate,0.30475424136628787,,0.06595339108032264,100.0,1.0,0.0,0.1,37.18139759028312
2.0,,,13.58535938614644,0.6003823348672072,1.0,0.4249841694903815,,2.0,1.0,3.3599587928684325,5260.830455473711,,987.2003775881287,5.0,108.5909779987565,121.46634509351372,0.0,APL,3.0,Self Employed,Primary,0.9008081111684859,2.9750528541618584,0.22777632875786574,81.91625346719216,1.0,0.2,0.7,28.165168127536177
0.0,0.0,0.0,0.8926869336543437,0.9570087122173869,1.0,0.3619505238524081,25165.566881671602,1.0,0.0,5.0,8106.73389852666,10813.547947475487,2031.1671796111925,6.0,114.43221138436759,183.81685966428856,,BPL,7.0,,Higher Secondary,0.7358988944174459,3.8654778476426963,0.07391217069370801,,0.3,0.7,0.9,32.04404340920462
6.0,0.0,3.0,5.652439103338879,0.8883080556202889,,0.13632952234340528,11910.757136089902,2.0,0.0,4.799587396633842,10758.494682628094,9004.6169113501,1178.2287007268526,20.0,139.69566678802613,188.83768650385412,0.0,BPL,,,Higher Secondary,0.6913669846530847,,0.1113918877277034,100.0,0.3,0.7,0.1,33.35897968355717
0.0,0.0,5.0,8.825607216461904,0.8262470526518308,1.0,0.18508694067973502,11961.775840494445,3.0,0.0,4.4892823817915515,7143.545288838823,5533.998928554483,852.0115241109387,,109.34500091027321,110.34785609679803,3.0,APL,,Daily Wage,Illiterate,0.8459762414982815,7.165773613837337,0.25162981867435014,96.19850288752446,1.0,0.0,0.1,30.791956372990146
1.0,1.0,5.0,8.825607216461904,0.2812498187488999,,0.4729982931147886,37602.16607843252,1.0,2.0,,8694.279574162192,12756.186495007432,,5.0,110.49507216525146,175.94408929190652,0.0,BPL,8.0,Self Employed,,0.6921289182934156,2.774536449200379,0.06891787742256754,44.88368746684357,0.3,0.2,0.7,29.247979121696144
0.0,,3.0,5.652439103338879,0.8400865567132525,1.0,0.2505757076893849,14375.267459353958,0.0,2.0,4.55847990209866,6608.671165133118,8569.86543951735,1694.7213541316119,11.0,81.36184712452618,154.81191114497562,0.0,BPL,5.0,Farmer,Higher Secondary,0.5272064385198902,5.516317375550635,0.0,,0.3,0.7,0.4,29.194195749872442
3.0,1.0,11.0,18.345111555830975,0.1,1.0,0.8397339146102706,69505.9911110799,1.0,3.0,1.0,,11962.507289970246,988.1981572698375,10.0,,153.32267020187797,1.0,BPL,3.0,Farmer,Secondary,0.42247847973822195,1.516458012863036,0.06821633302507568,39.48513773560212,0.3,0.5,0.4,35.673338409586464
0.0,,0.0,0.8926869336543437,1.0,1.0,0.19830390895549316,10626.74063253893,1.0,,5.0,,9329.7250725397,,8.0,132.72321871777547,109.44717730958719,3.0,BPL,8.0,Daily Wage,,0.3845778903689214,7.417340531799852,0.0912097820801698,100.0,0.3,,0.1,30.975528924586076
1.0,0.0,6.0,10.412191273023415,0.9576955208204648,1.0,,12279.303651217835,1.0,0.0,5.0,8295.739488695413,8905.832104312574,781.5398006167385,12.0,,190.8391689286014,1.0,BPL,8.0,,Secondary,0.22281771099499875,,0.07222839919989983,,0.3,0.5,0.7,34.71298919323885
2.0,0.0,2.0,4.065855046777368,0.8818105738722279,0.0,0.1137220111858374,9884.35512290123,1.0,0.0,4.767099987893537,11002.084094625394,,1741.9139141350859,10.0,120.295593980529,191.4183290307603,,Antyodaya,3.0,Self Employed,Illiterate,,13.355616211464643,0.054462931183065486,92.92616955342368,0.0,0.0,0.7,46.67550422092308
0.0,0.0,4.0,7.239023159900391,0.7003018277352662,1.0,0.17436258961262163,14926.80583668697,1.0,1.0,3.8595562572087276,9729.597332348436,7827.485814365201,1293.1493108874722,6.0,153.45477108481592,192.5475669757533,,APL,5.0,Farmer,Illiterate,0.6431664715307394,7.821321449749878,0.06158514132065482,92.3049876879097,1.0,0.0,0.4,37.97285471372615
